Duration (in seconds),Q60_Page Submit,control1,Q80_Page Submit,control2,Q82_Page Submit,control3,Q84_Page Submit,control4,Q86_Page Submit,control5,Q88_Page Submit,control6,Q90_Page Submit,control7,Q92_Page Submit,control8,Q94_Page Submit,control9,Q58_Page Submit,warning1,Q64_Page Submit,warning2,Q66_Page Submit,warning3,Q68_Page Submit,warning4,Q70_Page Submit,warning5,Q72_Page Submit,warning6,Q74_Page Submit,warning7,Q76_Page Submit,warning8,Q78_Page Submit,warning9,pgsi1,pgsi2,pgsi3,pgsi4,pgsi5,pgsi6,pgsi7,pgsi8,pgsi9,gender,gendertext,age,freq,fan,comments,PROLIFIC_PID,ordercontrol,orderwarning
405,10.121,0,4.143,0,2.937,0,9.782,0,3.31,0,5.581,0,3.753,1,18.187,0,7.822,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,1,1,NA,33,20,3,NA,0d22fec24e741773cb51d483e92ac2618a512de9e49e707942e062b8b23a7adc,control8|control9|control1|control4|control2|control7|control3|control6|control5,NA
291,6.991,0,3.634,0,6.101,1,11.502,1,5.553,0,9.375,0,9.156,0,14.69,0,56.127,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,2,0,1,2,NA,26,50,2,U Orrrrrrrrn's,9af955f23b833147dda46e6caadea5103ae07771111e213f22d94cdc3d6c1c50,control9|control8|control6|control5|control1|control7|control2|control4|control3,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.368,1,3.686,0,3.879,0,2.855,1,3.724,1,11.695,1,10.239,1,41.897,1,10.048,1,0,0,1,0,0,1,0,0,1,2,NA,22,20,3,NA,788d52fb1133778d7a19d8433d8b1057356ed0d89db54d16466e2b2b4695280e,NA,warning8|warning6|warning9|warning7|warning5|warning4|warning1|warning3|warning2
249,5.332,1,8.371,1,33.177,1,12.368,0,13.34,0,9.696,1,9.178,0,11.847,1,50.954,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,NA,39,100,3,n/a,bd7ef68fcfe3137da31f2902099d6f9621157f266634296c5880111aa5725d67,control3|control7|control2|control4|control5|control9|control6|control1|control8,NA
254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.524,1,6.355,1,5.435,0,16.68,1,4.935,0,10.549,0,7.083,1,45.669,1,6.355,1,0,0,0,0,0,0,0,0,0,2,NA,40,25,3,NA,d2b8a53978887ca0137977d927109c773bbcd8f8fa3957543c713a7fb0c583db,NA,warning8|warning4|warning3|warning2|warning1|warning7|warning5|warning6|warning9
406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.832,0,9.961,0,101.231,1,4.236,0,7.454,0,103.569,1,14.668,1,8.899,0,8.065,1,1,0,1,0,1,1,0,0,1,2,NA,33,60,3,NA,ac07a1f0a2b9171d75449de04be863358659660417df45435e6ae08202d29107,NA,warning1|warning6|warning7|warning9|warning3|warning8|warning4|warning5|warning2
226,5.918,1,7.526,0,6.026,1,4.746,0,62.201,0,3.562,0,18.482,0,6.49,0,4.884,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,19,30,3,NA,70805286feb0c2cec2a7a929871fa422a8e624ddf1d82d6443585778e41ebca3,control5|control7|control1|control8|control2|control4|control6|control3|control9,NA
136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.049,0,10.907,0,6.449,0,7.465,0,14.19,1,10.249,1,5.948,1,5.237,0,14.24,1,1,0,0,0,0,0,0,0,0,1,NA,31,5,1,NA,fc4358a579af01c4057b8a0b9dcf4eaa547d26425a005b09c3f354b6f56a1a40,NA,warning2|warning1|warning5|warning6|warning9|warning8|warning4|warning3|warning7
172,3.939,0,9.131,1,37.466,1,12.67,1,3.657,1,4.253,1,6.556,1,8.394,0,10.542,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,27,1,3,NA,a77f29bd5d0f5e2059dd6fa8552ec01d4ba2fcfafdaa0ecf680c26988037d458,control3|control4|control7|control5|control9|control8|control2|control6|control1,NA
234,9.601,1,5.698,0,6.169,0,5.862,0,49.953,0,4.59,0,13.849,1,10.918,1,6.195,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,1,1,1,2,NA,54,70,1,survey ran fine,fc1121c8cae4d563447100c92b0b63a4065d7a4ed9361a32ac7fbe6ec1452eed,control5|control1|control4|control2|control6|control9|control3|control7|control8,NA
287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.953,1,8.014,0,4.428,0,81.546,0,5.175,0,6.363,0,9.496,0,7.835,0,10.419,0,0,0,1,0,1,0,0,0,1,2,NA,46,20,3,Would have been nice to know how many betting options there were going to be at the start.,591392da4308b94ec0e3c023a50cb8bfad05b4d8940ca7fc6e3b28ee055f6332,NA,warning4|warning7|warning2|warning8|warning5|warning9|warning1|warning6|warning3
215,13.079,1,19.175,1,3.869,1,5.267,1,9.72,1,4.012,1,24.087,1,5.108,1,6.212,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,0,1,0,0,1,1,2,NA,56,300,3,Fantastic survey,0c28f0db15e20b4770e4b8ce8dc0c0f62134d0d784c36a64ed264580a2490a30,control7|control2|control9|control8|control5|control1|control3|control6|control4,NA
276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.409,1,13.447,0,3.737,0,13.232,1,3.504,0,6.639,0,17.318,1,9.19,0,37.438,0,0,0,0,0,0,0,0,0,0,2,NA,25,5,1,NA,c134801df7e5db7924a3fcb5460719760b5c49ff71e32c9b9b0f91e6a4029196,NA,warning2|warning9|warning5|warning6|warning4|warning7|warning3|warning8|warning1
158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.221,1,9.139,1,9.733,0,17.533,0,14.744,1,4.426,0,7.382,1,5.63,0,8.698,0,0,0,1,0,0,0,0,0,1,1,NA,28,10,3,NA,647a9a9f335f114b12e41f2fa3d54cd03cd0cd55b3adcc972f620b19385c9b76,NA,warning5|warning4|warning1|warning9|warning2|warning7|warning6|warning3|warning8
243,2.954,0,4.371,0,2.787,0,3.087,0,2.945,0,69.525,0,4.667,1,4.934,0,5.536,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,30,12,3,NA,4081669a6d3a3379065c962d6a8a3255f3462105b762de5164437b46fb89e57d,control6|control9|control2|control4|control8|control3|control5|control1|control7,NA
181,6.613,1,19.012,0,8.498,0,7.231,1,7.468,0,7.962,0,8.879,1,12.418,0,14.854,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,50,0,1,NA,4d7a1ff3a5608f789b78ec2cc4829f19e6b2a4ffdacd8ea9b145d0b15b591619,control2|control5|control3|control9|control4|control6|control7|control1|control8,NA
157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.631,0,4.89,0,4.967,1,4.741,0,3.663,0,3.198,0,47.195,0,10.835,0,4.51,0,0,0,1,0,0,0,0,0,0,2,NA,24,150,3,NA,890bfcad613f31048b21019482af4e51d641de0caf1f5bad914905a00a16425f,NA,warning7|warning8|warning3|warning4|warning2|warning5|warning6|warning9|warning1
226,7.712,0,10.222,1,14.242,1,13.517,1,17.557,1,10.284,1,5.817,1,44.793,1,6.261,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,41,100,3,NA,f83b98f5e7609bd3b8d34179aeb76ec01626de4c0b7749727082a3846f7649ca,control8|control5|control6|control4|control2|control7|control9|control3|control1,NA
340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.695,1,12.29,0,7.75,0,13.505,0,9.523,0,53.662,0,10.938,0,19.7,1,6.817,0,0,1,1,0,0,0,0,0,0,2,NA,62,6,3,hope I win!,3dd1a6e373d50aa4d6b6e06f7fba645ca1c1100fa41a0b20242815e373971c0f,NA,warning6|warning7|warning5|warning4|warning8|warning1|warning9|warning2|warning3
232,4.093,1,7.679,0,5.131,0,3.236,1,8.233,0,4.237,0,4.511,1,23.896,0,12.923,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,2,NA,37,200,3,NA,2fa205921ddf5e74cc6414d2586113d834124e9f32e2c062cb9141a9c598a31e,control8|control5|control6|control2|control9|control1|control4|control3|control7,NA
217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.866,0,7.558,1,17.296,0,4.364,1,3.291,0,3.427,1,37.391,1,13.543,1,7.374,1,1,1,0,0,1,0,1,0,1,2,NA,31,2,3,NA,2c20039fa1f880b534f13a29b2c0f0385a16ca6593f2f2b3697122158b7c7087,NA,warning7|warning8|warning2|warning3|warning5|warning1|warning6|warning9|warning4
213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.747,0,8.295,0,3.411,1,3.92,0,6.829,0,4.018,0,3.778,0,4.616,0,15.649,0,1,0,2,0,0,0,0,0,1,2,NA,20,15,3,NA,fd6b4383a8e8fac370136f4a54c719d5fb67496df882eab4a233cfcecee66988,NA,warning1|warning9|warning4|warning6|warning7|warning8|warning5|warning2|warning3
163,3.502,0,5,0,2.559,1,3.465,1,3.136,0,4.128,0,42.05,1,13.281,0,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,1,2,NA,27,20,3,NA,96ce19474e38c5a3cd1d6b2e09a3dec4924de4e7873be5e8f6b0bb54c3c2bd08,control7|control8|control9|control6|control4|control5|control1|control2|control3,NA
216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.663,1,7.544,0,15.085,0,12.853,1,5.426,0,6.768,0,24.216,1,8.906,0,12.413,0,0,0,0,0,0,0,0,0,1,1,NA,53,30,3,none,896ed4b22f693e259f2dd838c53b157424eae9116bbfb36e6b64d33631f1159d,NA,warning4|warning1|warning9|warning2|warning7|warning6|warning5|warning3|warning8
212,46.557,1,4.38,1,6.529,1,2.952,0,8.075,0,4.323,1,3.947,0,4.894,0,11.775,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,1,1,NA,30,60,3,NA,cd969184a7aaa48a67db7ae71435bb0e718c1e2dddadfc960bd0abab2d54ee5d,control1|control2|control3|control5|control6|control9|control7|control8|control4,NA
295,10.511,1,6.053,0,9.762,0,7.676,1,29.327,0,4.362,0,15.826,0,18.914,0,5.782,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,62,50,1,NA,572f699b9bd0aa2179c3650ae97c40e9ecedab2cbf7934a07c4b4b556bfdea4c,control5|control8|control3|control1|control7|control4|control2|control6|control9,NA
167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.771,0,21.953,0,4.334,0,4.192,0,12.471,0,5.864,0,14.295,1,6.711,0,7.888,1,0,0,0,0,0,0,0,0,0,1,NA,43,2,3,NA,827c5104a6de45ab2f1be9807acd56c67cf424690faa55d6b1e62ea081fa1661,NA,warning2|warning8|warning3|warning4|warning1|warning7|warning6|warning5|warning9
276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.442,0,8.995,1,6.311,1,9.855,1,6.356,1,8.419,1,6.084,1,13.33,1,106.527,1,0,0,0,0,0,0,0,0,0,2,NA,30,30,3,NA,dacaa497cee824523682a38112dc306aa4d885f274b4fa3aa53d65f46de6a9c4,NA,warning9|warning4|warning6|warning2|warning7|warning3|warning1|warning5|warning8
251,8.455,1,53.648,0,6.856,0,6.616,0,5.79,0,5.114,0,8.236,0,12.07,0,8.034,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,NA,32,100,3,None,55905fa6253a091021cfd7cdc6e6028cdc23230e83bacae6b32ceb44013d48c3,control2|control3|control6|control1|control7|control8|control4|control9|control5,NA
265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.114,1,7.07,1,11.667,0,5.307,1,64.513,0,4.553,0,7.71,1,13.71,0,7.215,0,0,0,0,0,0,0,0,0,0,1,NA,22,14,1,NA,7ad9894b13592fa285fc560f6f5c051375c6c5acc601506a5dc88a32de09d58b,NA,warning5|warning3|warning8|warning6|warning7|warning9|warning4|warning2|warning1
296,8.622,0,5.207,0,5.624,0,58.788,0,7.325,0,3.857,0,9.062,0,7.912,0,4.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,0,1,2,NA,29,52,3,I would have preferred all bet options to be shown at the same time and chosen the preferred bet,0b1098aba8a6fa4ce8f53fc29d77c58944bb713425f5d70046a65a9b7a45a936,control4|control1|control8|control7|control5|control9|control6|control2|control3,NA
342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.852,1,8.527,0,6.143,0,4.529,1,80.001,1,5.377,0,80.701,1,9.43,1,14.545,0,1,0,0,0,0,0,0,0,0,1,NA,29,6,3,NA,a98d503e0c118da91e466b9a918bb50fcbd0691a9e4acab2b32423078517d48e,NA,warning7|warning2|warning6|warning1|warning8|warning3|warning9|warning5|warning4
115,3.837,1,3.795,0,3.109,0,14.14,1,3.509,1,4.069,0,3.091,1,4.942,1,6.325,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,1,0,0,1,NA,29,28,3,NA,a60963a58d68e6bae58ad361d04b36dd41f85c5c5b191a0380d2d08575df0860,control4|control8|control5|control7|control6|control2|control9|control3|control1,NA
878,10.132,0,29.005,0,7.883,1,17.487,0,14.451,0,81.885,0,60.593,0,21.33,1,21.161,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,0,0,0,0,1,1,NA,29,10,3,NA,c9a8e3fb76762a1f86b57d0110e48ac87e725476ab9b88dd8aaa463186d0a006,control5|control9|control4|control8|control7|control1|control3|control2|control6,NA
236,18.327,1,14.692,0,5.872,1,21.982,1,39.476,0,6.971,0,6.113,1,9.929,0,23.649,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,1,NA,52,200,3,NA,3ed27cf19b1035bbd558cc0f8a8a5afd06a9c350e9a0f0b7eff4eba67b7b7b78,control9|control4|control1|control2|control6|control5|control3|control8|control7,NA
131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.168,1,13.209,0,3.516,0,4.181,0,2.463,0,2.563,0,3.905,0,6.911,1,6.008,1,0,0,0,0,0,0,0,0,0,1,NA,35,20,3,NA,8a28f256cc202b3387e32310d54afa87e9d8776ba410695f20280205a8f3c643,NA,warning2|warning6|warning5|warning9|warning8|warning1|warning7|warning3|warning4
443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.428,0,6.279,0,22.6,0,11.159,0,7.372,0,5.668,0,125.438,0,49.608,0,8.226,0,0,0,0,0,0,0,0,0,0,1,NA,34,15,3,Fun,803cf145b496998b31db898a7c4679af26cf53fcc0361f04636bdb245e4de1f6,NA,warning7|warning3|warning8|warning4|warning1|warning5|warning2|warning6|warning9
175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.36,1,10.034,1,3.837,0,17.348,1,28.902,0,7.431,1,4.224,0,5.5,0,9.338,1,0,0,2,0,0,1,0,0,1,2,NA,25,60,3,NA,cb7672a688552d1070ba08445c40cfd2a86b05660b3a690b717d8f52e94aee38,NA,warning4|warning6|warning9|warning7|warning1|warning5|warning2|warning8|warning3
294,5.04,0,6.894,0,4.772,0,29.659,0,6.933,0,8.516,0,6.601,0,13.733,0,10.486,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,48,0,3,NA,146a40909a7b4741723fafc322c40bc20733bcbf5d827203f9d0255ffa1c6b43,control4|control9|control5|control1|control7|control8|control3|control6|control2,NA
129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.396,1,4.637,0,3.49,0,4.356,1,21.71,0,3.562,0,8.778,0,6.347,0,7.372,0,0,0,0,0,0,0,0,0,0,2,NA,37,10,3,NA,d01493b38b2bbc96e7c4e19367f98ee2438228321ba7a0242d4ffc1747437437,NA,warning5|warning9|warning2|warning4|warning3|warning7|warning1|warning6|warning8
135,16.358,1,10.008,0,3.58,0,4.981,1,4.132,0,4.502,0,6.312,0,8.918,1,7.891,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,2,NA,23,30,3,NA,a4de1852dae2e9f5a789507202633f06f4c073763ee627533ccc2c92923bfbc2,control1|control8|control7|control9|control6|control3|control5|control2|control4,NA
158,5.464,1,4.709,0,4.441,1,5.245,0,8.558,0,4.772,1,37.648,0,8.025,1,3.356,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,2,NA,22,30,3,NA,e275e313f48edc6e2e2b7f63f5477d63d4ddaebd391666b8541c7fd519c1f903,control7|control8|control4|control1|control5|control2|control3|control6|control9,NA
510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.542,1,5.787,0,10.937,1,24.714,1,7.707,0,6.867,1,12.021,1,13.14,0,76.919,0,0,0,1,0,0,0,0,0,0,2,NA,20,50,3,NA,7b66fa30e7008dca7211cf0325a95c6f05978f170e562dcfa20c5d8fffff71b6,NA,warning9|warning5|warning7|warning1|warning8|warning4|warning3|warning6|warning2
234,11.324,0,46.331,0,5.214,0,15.196,0,4.225,0,3.3,0,6.962,0,10.475,0,5.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,NA,59,300,1,I am actually a matched bettor hence the number of days.,852a26009c14203614ff78135c9e06d1f72434d6e6cdd0e3ca26a55530ab2251,control2|control8|control5|control9|control3|control4|control1|control6|control7,NA
193,33.469,1,9.846,0,5.617,1,4.42,1,4.852,0,5.11,0,5.835,1,20.791,1,7.602,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,42,365,3,NA,71632b4df4f50e02c47a75acbd29d955ab9038fd7138a61668aa8ea8bb448199,control1|control2|control8|control9|control7|control3|control6|control4|control5,NA
190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4,0,4.855,0,5.992,0,6.389,1,12.1,0,7.75,0,12.492,1,18.964,1,5.123,0,0,0,1,0,0,0,0,0,0,2,NA,32,10,3,Great survey,c0086ab8532ef8d6deb6404c0610fcf08fff36eed2dcd28fe04f6bcff833864b,NA,warning8|warning1|warning6|warning3|warning2|warning5|warning7|warning4|warning9
271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.353,1,9.546,0,4.477,1,14.902,1,43.002,0,6.301,0,3.677,1,10.659,0,4.553,0,0,0,0,0,0,0,0,0,0,2,NA,32,20,3,Interesting survey. Man City will win bar a major upset :),992dec3b1da603ae53b2c4db186b863d69fac2710f1840327c61069352552b03,NA,warning5|warning2|warning6|warning8|warning9|warning1|warning4|warning3|warning7
94,3.457,1,2.573,0,1.922,1,19.155,1,3.625,1,1.902,1,2.125,1,5.615,1,3.147,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,41,20,1,NA,dee69641a1764d542b5297cb970ceff6a5bde8beaffdb6efe75c4a22e48a051d,control4|control9|control7|control3|control2|control5|control1|control8|control6,NA
787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.821,0,1.117,0,21.367,1,4.729,1,9.739,0,10.21,1,24.085,0,2.556,0,7.354,0,1,2,2,0,1,0,1,0,2,2,NA,39,300,3,NA,c5ee0b88456afb0fa230380edf9664a0f4e3266633b6b30b055b972e090fe20f,NA,warning7|warning5|warning4|warning3|warning6|warning8|warning2|warning9|warning1
203,35.329,1,6.471,0,7.519,0,4.897,1,5.867,0,7.777,0,6.292,1,8.775,0,15.625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,29,100,1,NA,f96e72bafbd6dd92ec2d15ef7847cba0046711f3f13f04761ed72ce982284f7c,control1|control9|control6|control5|control7|control2|control3|control8|control4,NA
487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.716,0,2.874,1,7.833,1,3.63,1,185.968,1,1.476,1,3.509,1,2.347,1,19.079,1,1,0,1,0,0,0,0,0,1,2,NA,32,20,1,NA,9ab8719c154204609498089579b7a1f7b9a2e414c9facb3d3ae6cca915aa5624,NA,warning9|warning4|warning3|warning6|warning8|warning2|warning7|warning1|warning5
162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.876,1,7.487,1,5.796,0,3.223,0,4.535,1,22.473,0,10.941,1,3.367,1,4.922,1,1,1,3,0,0,0,0,1,1,1,NA,34,200,3,NA,9274ec82db20f338ec7dfb3273cc4dc61e7068d13e1aee555f8895a2ca4e0090,NA,warning6|warning2|warning7|warning5|warning9|warning8|warning4|warning1|warning3
217,6.854,1,43.972,0,4.156,0,10.063,1,13.426,0,4.549,0,15.834,0,7.678,0,8.017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,2,NA,25,0,3,NA,b26fec857588894815cd17c60dcbc6496d8a47e5dbdc8851186c2bcab147804b,control2|control7|control9|control8|control1|control4|control6|control5|control3,NA
229,5.684,0,5.811,0,6.374,0,8.211,0,17.887,0,16.792,0,20.743,0,15.898,0,8.231,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,0,0,0,0,1,1,NA,39,10,3,NA,9dd185969bd3b16af7b45b29bfb62f5ce23078113b44b2e311bb219d9e2df864,control7|control9|control6|control5|control1|control4|control8|control2|control3,NA
138,3.713,1,4.764,1,6.65,0,8.305,0,7.363,0,7.022,0,5.042,1,27.668,0,5.131,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,40,5,3,NA,cf35e155241032d2b50619fb0fced27348f76eea942c1f3400ee6ab25842881c,control8|control3|control4|control1|control6|control9|control2|control5|control7,NA
344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.871,0,43.14,1,11.578,1,82.633,0,6.046,1,6.716,1,9.823,1,10.291,0,22.645,1,0,0,1,0,0,0,0,0,0,1,NA,25,3,3,NA,8ab5a7145d0a1749ea354bef58b04debc8c74303045aaeced6eeec63d76dc8ab,NA,warning2|warning4|warning6|warning3|warning5|warning1|warning7|warning9|warning8
246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.348,1,4.165,1,20.394,1,6.169,1,53.941,1,5.729,1,11.793,1,49.439,1,8.469,1,0,1,0,0,0,0,0,0,0,1,NA,31,20,3,NA,e75e492f9759d1f09d59bb925856d2586cc3f3459f6cea908cbfad83b8d43f32,NA,warning5|warning8|warning1|warning7|warning4|warning6|warning2|warning3|warning9
431,12.754,1,22.991,0,19.576,0,15.676,0,18.673,0,49.875,0,51.472,1,14.799,0,23.189,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,0,0,2,2,NA,31,50,3,I hope manchester city dont win but they probably will. I feel depressed when i lose a bet.,cd0144f289a9160fd106fa64af8ae6efccedc32c8a1dd86e586f2ba43c90cc35,control6|control7|control3|control9|control5|control4|control8|control2|control1,NA
190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.597,1,6.512,1,13.904,0,2.9,0,3.018,0,29.739,0,3.941,0,6.947,1,3.128,0,1,0,1,0,1,1,0,1,1,2,NA,39,100,3,NA,bfd861092ccdfe45740d74c3c35811348a8c49052fe3ca3dc9b07abdc0bbcdb3,NA,warning6|warning2|warning8|warning7|warning4|warning3|warning1|warning5|warning9
249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.25,0,10.85,0,3.81,0,6.314,1,45.874,0,6.769,1,10.127,1,14.242,0,12.868,0,0,0,0,0,0,0,0,0,0,2,NA,24,10,3,NA,b5f70dc8e821a6b16efc44241f20c72327d3bb27b87651ffb277b385d3c5c6d4,NA,warning5|warning1|warning8|warning6|warning9|warning2|warning7|warning3|warning4
232,2.794,1,13.01,0,3.676,0,5.043,0,5.561,0,2.665,1,4.92,1,28.889,1,3.111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,NA,26,10,3,NA,2c283888ef0557027d5d76fc83193d7b413dd7df0618e53c39cd11ed06dd01b8,control8|control5|control2|control7|control3|control4|control6|control9|control1,NA
